horodatage,utilisateur,source_ip,systeme,type_evenement,resultat
2026-03-01 14:21:32,prestataire_ext,10.20.10.102,active_directory,connexion_reussie,succes
2026-03-01 14:22:13,n.faure,10.20.7.52,serveur_bi,connexion_reussie,succes
2026-03-01 14:24:03,a.bernard,10.20.0.252,active_directory,connexion_reussie,succes
2026-03-01 14:28:01,j.morel,10.20.3.8,portail_client,connexion_reussie,succes
2026-03-01 14:28:06,m.roux,10.20.10.248,scada,connexion_reussie,succes
2026-03-01 14:28:13,l.henry,10.20.8.231,serveur_bi,connexion_echouee,echec
2026-03-01 14:30:45,prestataire_ext,10.20.0.242,active_directory,connexion_reussie,succes
2026-03-01 14:31:41,e.blanc,10.20.1.49,serveur_bi,connexion_reussie,succes
2026-03-01 14:33:48,e.blanc,10.20.11.64,scada,connexion_reussie,succes
2026-03-01 14:35:00,t.robin,10.20.8.218,plateforme_data,connexion_reussie,succes
2026-03-01 14:36:44,admin.sys,10.20.5.238,api_espace_client,connexion_reussie,succes
2026-03-01 14:37:19,f.petit,10.20.11.229,api_espace_client,connexion_reussie,succes
2026-03-01 14:39:27,prestataire_ext,10.20.5.44,active_directory,connexion_reussie,succes
2026-03-01 14:40:05,a.bernard,10.20.1.25,plateforme_data,connexion_reussie,succes
2026-03-01 14:43:22,j.morel,10.20.9.156,api_espace_client,connexion_reussie,succes
2026-03-01 14:44:51,prestataire_ext,10.20.10.150,api_espace_client,connexion_reussie,succes
2026-03-01 14:45:54,l.henry,10.20.4.119,vpn,connexion_reussie,succes
2026-03-01 14:47:15,l.henry,10.20.3.88,scada,connexion_reussie,succes
2026-03-01 14:47:42,admin.sys,10.20.7.114,vpn,connexion_reussie,succes
2026-03-01 14:48:05,svc_batch,10.20.10.140,active_directory,connexion_reussie,succes
2026-03-01 14:48:44,j.morel,10.20.6.37,api_espace_client,connexion_reussie,succes
2026-03-01 14:51:04,f.petit,10.20.6.152,portail_client,connexion_reussie,succes
2026-03-01 14:52:26,j.morel,10.20.3.213,portail_client,connexion_reussie,succes
2026-03-01 14:53:50,t.robin,10.20.4.199,serveur_bi,connexion_reussie,succes
2026-03-01 14:54:38,s.leroy,10.20.0.126,portail_client,connexion_reussie,succes
2026-03-01 14:54:56,a.bernard,10.20.8.240,active_directory,connexion_reussie,succes
2026-03-01 14:55:54,n.faure,10.20.4.158,api_espace_client,connexion_reussie,succes
2026-03-01 14:56:38,prestataire_ext,10.20.0.195,serveur_bi,connexion_reussie,succes
2026-03-01 14:57:06,a.bernard,10.20.7.195,scada,connexion_reussie,succes
2026-03-01 14:57:36,t.robin,10.20.0.6,scada,connexion_reussie,succes
2026-03-01 14:58:24,p.garcia,10.20.0.230,plateforme_data,connexion_reussie,succes
2026-03-01 15:01:46,n.faure,10.20.7.5,vpn,connexion_reussie,succes
2026-03-01 15:06:54,admin.sys,10.20.4.231,portail_client,connexion_reussie,succes
2026-03-01 15:08:14,j.morel,10.20.0.242,portail_client,connexion_reussie,succes
2026-03-01 15:09:40,f.petit,10.20.11.212,serveur_bi,connexion_reussie,succes
2026-03-01 15:10:20,f.petit,10.20.12.166,api_espace_client,connexion_reussie,succes
2026-03-01 15:10:37,n.faure,10.20.12.210,scada,connexion_reussie,succes
2026-03-01 15:10:57,s.leroy,10.20.12.39,active_directory,connexion_reussie,succes
2026-03-01 15:13:17,f.petit,10.20.0.194,vpn,connexion_reussie,succes
2026-03-01 15:13:21,prestataire_ext,10.20.6.179,active_directory,connexion_reussie,succes
2026-03-01 15:14:12,s.leroy,10.20.12.151,api_espace_client,connexion_reussie,succes
2026-03-01 15:16:13,j.morel,10.20.9.118,scada,connexion_reussie,succes
2026-03-01 15:18:03,s.leroy,10.20.8.96,portail_client,connexion_reussie,succes
2026-03-01 15:21:53,f.petit,10.20.7.230,portail_client,connexion_reussie,succes
2026-03-01 15:22:45,svc_batch,10.20.3.171,serveur_bi,connexion_reussie,succes
2026-03-01 15:24:53,a.bernard,10.20.8.153,scada,connexion_reussie,succes
2026-03-01 15:27:09,e.blanc,10.20.9.250,vpn,connexion_reussie,succes
2026-03-01 15:29:31,t.robin,10.20.11.148,vpn,connexion_echouee,echec
2026-03-01 15:31:14,c.dubois,10.20.10.243,portail_client,connexion_reussie,succes
2026-03-01 15:32:00,prestataire_ext,10.20.7.35,portail_client,connexion_reussie,succes
2026-03-01 15:33:54,s.leroy,10.20.12.177,scada,connexion_reussie,succes
2026-03-01 15:34:42,admin.sys,10.20.6.35,vpn,connexion_reussie,succes
2026-03-01 15:35:33,n.faure,10.20.11.215,plateforme_data,connexion_reussie,succes
2026-03-01 15:36:36,t.robin,10.20.10.51,plateforme_data,connexion_reussie,succes
2026-03-01 15:38:57,admin.sys,10.20.9.245,vpn,connexion_echouee,echec
2026-03-01 15:39:02,t.robin,10.20.1.115,active_directory,connexion_reussie,succes
2026-03-01 15:39:42,j.morel,10.20.0.147,active_directory,connexion_reussie,succes
2026-03-01 15:39:43,j.morel,10.20.5.59,serveur_bi,connexion_reussie,succes
2026-03-01 15:46:33,s.leroy,10.20.3.195,plateforme_data,connexion_reussie,succes
2026-03-01 15:48:13,c.dubois,10.20.9.226,plateforme_data,connexion_reussie,succes
2026-03-01 15:50:49,l.henry,10.20.9.150,portail_client,connexion_reussie,succes
2026-03-01 15:51:19,t.robin,10.20.7.223,api_espace_client,connexion_reussie,succes
2026-03-01 15:51:28,c.dubois,10.20.7.195,plateforme_data,connexion_reussie,succes
2026-03-01 15:51:44,l.henry,10.20.11.178,vpn,connexion_reussie,succes
2026-03-01 15:52:06,m.roux,10.20.1.94,serveur_bi,connexion_reussie,succes
2026-03-01 15:52:52,admin.sys,10.20.3.66,portail_client,connexion_reussie,succes
2026-03-01 15:52:55,n.faure,10.20.10.48,active_directory,connexion_reussie,succes
2026-03-01 15:52:58,s.leroy,10.20.8.249,serveur_bi,connexion_reussie,succes
2026-03-01 15:53:20,n.faure,10.20.6.174,scada,connexion_reussie,succes
2026-03-01 15:54:01,svc_batch,10.20.9.189,plateforme_data,connexion_reussie,succes
2026-03-01 15:55:43,svc_batch,10.20.11.178,serveur_bi,connexion_reussie,succes
2026-03-01 15:58:28,l.henry,10.20.9.190,api_espace_client,connexion_reussie,succes
2026-03-01 15:58:45,a.bernard,10.20.8.150,vpn,connexion_reussie,succes
2026-03-01 16:02:52,p.garcia,10.20.4.30,scada,connexion_reussie,succes
2026-03-01 16:03:12,j.morel,10.20.3.158,vpn,connexion_reussie,succes
2026-03-01 16:03:43,s.leroy,10.20.9.212,portail_client,acces_refuse,echec
2026-03-01 16:04:22,e.blanc,10.20.9.173,plateforme_data,export_donnees,succes
2026-03-01 16:04:48,j.morel,10.20.4.70,active_directory,connexion_reussie,succes
2026-03-01 16:05:04,p.garcia,10.20.1.78,plateforme_data,connexion_reussie,succes
2026-03-01 16:06:06,svc_batch,10.20.0.36,portail_client,connexion_reussie,succes
2026-03-01 16:07:11,c.dubois,10.20.3.178,scada,connexion_reussie,succes
2026-03-01 16:09:06,prestataire_ext,10.20.6.195,vpn,connexion_reussie,succes
2026-03-01 16:09:19,t.robin,10.20.1.154,vpn,connexion_reussie,succes
2026-03-01 16:12:05,s.leroy,10.20.0.83,vpn,connexion_reussie,succes
2026-03-01 16:12:12,n.faure,10.20.8.123,plateforme_data,connexion_reussie,succes
2026-03-01 16:12:48,f.petit,10.20.0.169,active_directory,connexion_reussie,succes
2026-03-01 16:13:31,c.dubois,10.20.6.154,plateforme_data,connexion_reussie,succes
2026-03-01 16:13:54,m.roux,10.20.9.20,plateforme_data,connexion_reussie,succes
2026-03-01 16:14:04,admin.sys,10.20.8.15,api_espace_client,connexion_reussie,succes
2026-03-01 16:15:01,s.leroy,10.20.10.55,plateforme_data,modification_config,succes
2026-03-01 16:15:14,f.petit,10.20.1.114,active_directory,connexion_reussie,succes
2026-03-01 16:16:13,l.henry,10.20.11.155,api_espace_client,connexion_reussie,succes
2026-03-01 16:20:38,s.leroy,10.20.2.191,active_directory,connexion_reussie,succes
2026-03-01 16:20:52,f.petit,10.20.5.196,portail_client,connexion_reussie,succes
2026-03-01 16:20:56,l.henry,10.20.6.87,vpn,connexion_reussie,succes
2026-03-01 16:21:10,svc_batch,10.20.2.145,portail_client,connexion_reussie,succes
2026-03-01 16:22:29,a.bernard,10.20.4.229,plateforme_data,connexion_reussie,succes
2026-03-01 16:23:03,c.dubois,10.20.6.112,plateforme_data,connexion_echouee,echec
2026-03-01 16:23:40,t.robin,10.20.2.57,active_directory,connexion_reussie,succes
2026-03-01 16:24:59,m.roux,10.20.12.66,api_espace_client,acces_refuse,echec
2026-03-01 16:25:44,f.petit,10.20.0.151,serveur_bi,connexion_echouee,echec
2026-03-01 16:27:14,a.bernard,10.20.8.13,serveur_bi,connexion_reussie,succes
2026-03-01 16:28:11,t.robin,10.20.2.42,api_espace_client,connexion_reussie,succes
2026-03-01 16:29:00,a.bernard,10.20.4.190,plateforme_data,connexion_reussie,succes
2026-03-01 16:29:56,c.dubois,10.20.7.250,active_directory,connexion_reussie,succes
2026-03-01 16:30:52,t.robin,10.20.10.17,plateforme_data,acces_refuse,echec
2026-03-01 16:30:56,s.leroy,10.20.5.241,plateforme_data,connexion_reussie,succes
2026-03-01 16:31:55,e.blanc,10.20.10.131,api_espace_client,export_donnees,succes
2026-03-01 16:32:02,e.blanc,10.20.9.153,vpn,connexion_reussie,succes
2026-03-01 16:32:03,admin.sys,10.20.9.189,plateforme_data,connexion_reussie,succes
2026-03-01 16:34:42,svc_batch,10.20.3.128,scada,connexion_reussie,succes
2026-03-01 16:34:44,j.morel,10.20.0.203,vpn,connexion_reussie,succes
2026-03-01 16:34:59,svc_batch,10.20.2.155,scada,connexion_echouee,echec
2026-03-01 16:35:22,p.garcia,10.20.5.217,api_espace_client,connexion_reussie,succes
2026-03-01 16:35:49,t.robin,10.20.0.245,api_espace_client,connexion_reussie,succes
2026-03-01 16:39:14,p.garcia,10.20.5.25,plateforme_data,connexion_reussie,succes
2026-03-01 16:39:38,prestataire_ext,10.20.12.23,serveur_bi,connexion_reussie,succes
2026-03-01 16:39:46,prestataire_ext,10.20.8.14,portail_client,connexion_reussie,succes
2026-03-01 16:42:39,n.faure,10.20.7.117,scada,connexion_reussie,succes
2026-03-01 16:44:07,s.leroy,10.20.1.201,active_directory,connexion_reussie,succes
2026-03-01 16:46:19,p.garcia,10.20.11.119,scada,connexion_reussie,succes
2026-03-01 16:46:20,p.garcia,10.20.1.199,scada,connexion_reussie,succes
2026-03-01 16:46:35,c.dubois,10.20.3.71,api_espace_client,connexion_reussie,succes
2026-03-01 16:48:15,f.petit,10.20.2.165,serveur_bi,connexion_echouee,echec
2026-03-01 16:49:19,e.blanc,10.20.5.213,plateforme_data,connexion_reussie,succes
2026-03-01 16:50:06,m.roux,10.20.3.114,api_espace_client,connexion_reussie,succes
2026-03-01 16:51:55,t.robin,10.20.6.210,serveur_bi,connexion_reussie,succes
2026-03-01 16:53:53,l.henry,10.20.2.172,api_espace_client,connexion_reussie,succes
2026-03-01 16:57:02,a.bernard,10.20.1.122,api_espace_client,connexion_reussie,succes
2026-03-01 16:57:36,p.garcia,10.20.5.169,vpn,connexion_reussie,succes
2026-03-01 16:58:07,c.dubois,10.20.0.209,api_espace_client,connexion_reussie,succes
2026-03-01 17:00:23,admin.sys,10.20.12.233,portail_client,connexion_reussie,succes
2026-03-01 17:00:43,l.henry,10.20.9.153,api_espace_client,connexion_reussie,succes
2026-03-01 17:04:54,prestataire_ext,10.20.9.104,active_directory,connexion_reussie,succes
2026-03-01 17:06:11,t.robin,10.20.1.214,vpn,export_donnees,succes
2026-03-01 17:06:49,admin.sys,10.20.8.88,plateforme_data,connexion_reussie,succes
2026-03-01 17:08:35,t.robin,10.20.6.203,active_directory,connexion_reussie,succes
2026-03-01 17:09:49,admin.sys,10.20.12.226,api_espace_client,connexion_reussie,succes
2026-03-01 17:10:11,m.roux,10.20.3.16,api_espace_client,connexion_reussie,succes
2026-03-01 17:10:30,svc_batch,10.20.4.49,api_espace_client,connexion_reussie,succes
2026-03-01 17:10:56,p.garcia,10.20.3.73,vpn,acces_refuse,echec
2026-03-01 17:11:43,s.leroy,10.20.6.165,plateforme_data,connexion_reussie,succes
2026-03-01 17:14:25,f.petit,10.20.3.208,active_directory,connexion_reussie,succes
2026-03-01 17:15:32,p.garcia,10.20.10.3,vpn,connexion_reussie,succes
2026-03-01 17:19:27,s.leroy,10.20.12.233,active_directory,connexion_reussie,succes
2026-03-01 17:21:35,admin.sys,10.20.1.198,active_directory,connexion_reussie,succes
2026-03-01 17:22:24,e.blanc,10.20.8.28,portail_client,connexion_echouee,echec
2026-03-01 17:25:23,e.blanc,10.20.7.133,plateforme_data,export_donnees,succes
2026-03-01 17:25:24,c.dubois,10.20.1.9,api_espace_client,connexion_reussie,succes
2026-03-01 17:25:36,n.faure,10.20.1.252,portail_client,connexion_reussie,succes
2026-03-01 17:25:44,c.dubois,10.20.0.201,active_directory,connexion_reussie,succes
2026-03-01 17:26:50,j.morel,10.20.2.44,active_directory,connexion_reussie,succes
2026-03-01 17:29:03,m.roux,10.20.7.27,active_directory,connexion_reussie,succes
2026-03-01 17:30:45,m.roux,10.20.11.230,api_espace_client,connexion_reussie,succes
2026-03-01 17:31:09,l.henry,10.20.8.191,portail_client,connexion_reussie,succes
2026-03-01 17:33:04,svc_batch,10.20.2.112,portail_client,connexion_reussie,succes
2026-03-01 17:33:42,n.faure,10.20.3.37,vpn,connexion_reussie,succes
2026-03-01 17:33:44,admin.sys,10.20.2.65,scada,connexion_reussie,succes
2026-03-01 17:33:53,l.henry,10.20.6.150,vpn,connexion_echouee,echec
2026-03-01 17:34:06,f.petit,10.20.1.48,serveur_bi,modification_config,succes
2026-03-01 17:34:18,p.garcia,10.20.0.32,active_directory,connexion_reussie,succes
2026-03-01 17:34:43,admin.sys,10.20.4.246,plateforme_data,connexion_reussie,succes
2026-03-01 17:35:11,s.leroy,10.20.9.118,scada,connexion_reussie,succes
2026-03-01 17:36:08,m.roux,10.20.11.210,serveur_bi,connexion_reussie,succes
2026-03-01 17:36:17,m.roux,10.20.9.171,portail_client,connexion_reussie,succes
2026-03-01 17:39:42,f.petit,10.20.11.191,plateforme_data,connexion_reussie,succes
2026-03-01 17:40:38,prestataire_ext,10.20.11.10,api_espace_client,connexion_reussie,succes
2026-03-01 17:40:51,s.leroy,10.20.3.73,api_espace_client,connexion_reussie,succes
2026-03-01 17:43:38,p.garcia,10.20.1.228,plateforme_data,connexion_reussie,succes
2026-03-01 17:43:44,prestataire_ext,10.20.1.112,active_directory,connexion_reussie,succes
2026-03-01 17:43:48,l.henry,10.20.5.21,vpn,connexion_reussie,succes
2026-03-01 17:45:58,l.henry,10.20.2.71,scada,connexion_reussie,succes
2026-03-01 17:46:59,t.robin,10.20.5.252,vpn,connexion_reussie,succes
2026-03-01 17:48:22,admin.sys,10.20.10.184,active_directory,connexion_reussie,succes
2026-03-01 17:53:30,c.dubois,10.20.7.46,serveur_bi,connexion_reussie,succes
2026-03-01 17:54:36,svc_batch,10.20.9.76,api_espace_client,connexion_reussie,succes
2026-03-01 17:55:02,j.morel,10.20.10.124,active_directory,connexion_reussie,succes
2026-03-01 18:08:21,m.roux,10.20.11.112,active_directory,connexion_reussie,succes
2026-03-01 18:08:59,s.leroy,10.20.5.130,serveur_bi,connexion_reussie,succes
2026-03-01 18:09:57,admin.sys,10.20.9.216,vpn,connexion_reussie,succes
2026-03-01 18:10:08,s.leroy,10.20.1.18,active_directory,connexion_reussie,succes
2026-03-01 18:12:01,admin.sys,10.20.12.44,api_espace_client,connexion_reussie,succes
2026-03-01 18:13:04,c.dubois,10.20.7.31,serveur_bi,connexion_reussie,succes
2026-03-01 18:13:05,m.roux,10.20.10.122,portail_client,connexion_reussie,succes
2026-03-01 18:13:24,c.dubois,10.20.2.113,api_espace_client,export_donnees,succes
2026-03-01 18:18:41,l.henry,10.20.6.203,scada,connexion_reussie,succes
2026-03-01 18:20:39,svc_batch,10.20.2.28,api_espace_client,connexion_reussie,succes
2026-03-01 18:20:49,f.petit,10.20.7.78,portail_client,connexion_reussie,succes
2026-03-01 18:21:13,f.petit,10.20.0.132,portail_client,connexion_reussie,succes
2026-03-01 18:21:19,svc_batch,10.20.4.205,api_espace_client,connexion_reussie,succes
2026-03-01 18:22:01,svc_batch,10.20.2.69,active_directory,connexion_reussie,succes
2026-03-01 18:22:06,c.dubois,10.20.8.160,plateforme_data,connexion_reussie,succes
2026-03-01 18:24:51,e.blanc,10.20.12.132,scada,connexion_reussie,succes
2026-03-01 18:25:52,n.faure,10.20.2.9,active_directory,connexion_reussie,succes
2026-03-01 18:29:50,f.petit,10.20.9.181,api_espace_client,connexion_reussie,succes
2026-03-01 18:30:01,p.garcia,10.20.11.91,active_directory,connexion_reussie,succes
2026-03-01 18:30:41,admin.sys,10.20.1.217,portail_client,connexion_reussie,succes
2026-03-01 18:37:27,p.garcia,10.20.4.146,portail_client,connexion_reussie,succes
2026-03-01 18:38:16,p.garcia,10.20.1.181,scada,connexion_reussie,succes
2026-03-01 18:38:18,t.robin,10.20.5.231,serveur_bi,connexion_reussie,succes
2026-03-01 18:38:58,svc_batch,10.20.3.232,scada,connexion_reussie,succes
2026-03-01 18:40:38,svc_batch,10.20.0.45,plateforme_data,connexion_reussie,succes
2026-03-01 18:41:40,svc_batch,10.20.12.137,portail_client,connexion_reussie,succes
2026-03-01 18:42:32,n.faure,10.20.1.234,active_directory,connexion_reussie,succes
2026-03-01 18:43:06,p.garcia,10.20.11.37,plateforme_data,connexion_reussie,succes
2026-03-01 18:43:08,e.blanc,10.20.1.140,vpn,modification_config,succes
2026-03-01 18:43:32,s.leroy,10.20.5.238,plateforme_data,connexion_reussie,succes
2026-03-01 18:44:08,a.bernard,10.20.0.50,active_directory,connexion_reussie,succes
2026-03-01 18:45:05,m.roux,10.20.5.155,api_espace_client,connexion_reussie,succes
2026-03-01 18:46:18,svc_batch,10.20.6.207,serveur_bi,connexion_reussie,succes
2026-03-01 18:46:22,svc_batch,10.20.6.11,serveur_bi,connexion_reussie,succes
2026-03-01 18:47:46,svc_batch,10.20.10.23,scada,connexion_reussie,succes
2026-03-01 18:48:52,f.petit,10.20.7.128,vpn,connexion_reussie,succes
2026-03-01 18:50:12,n.faure,10.20.8.184,api_espace_client,connexion_reussie,succes
2026-03-01 18:50:25,t.robin,10.20.7.230,portail_client,connexion_reussie,succes
2026-03-01 18:50:27,e.blanc,10.20.4.67,active_directory,connexion_reussie,succes
2026-03-01 18:50:47,m.roux,10.20.2.26,vpn,connexion_reussie,succes
2026-03-01 18:53:17,admin.sys,10.20.10.150,scada,modification_config,succes
2026-03-01 18:54:03,m.roux,10.20.6.199,scada,connexion_reussie,succes
2026-03-01 18:54:33,m.roux,10.20.4.47,active_directory,connexion_reussie,succes
2026-03-01 18:58:45,f.petit,10.20.5.190,api_espace_client,connexion_reussie,succes
2026-03-01 18:58:48,j.morel,10.20.5.246,plateforme_data,connexion_reussie,succes
2026-03-01 19:00:06,s.leroy,10.20.7.95,scada,connexion_reussie,succes
2026-03-01 19:02:12,s.leroy,10.20.6.48,portail_client,export_donnees,succes
2026-03-01 19:03:24,f.petit,10.20.8.25,vpn,connexion_reussie,succes
2026-03-01 19:05:27,j.morel,10.20.9.236,vpn,connexion_echouee,echec
2026-03-01 19:06:27,f.petit,10.20.0.114,api_espace_client,connexion_reussie,succes
2026-03-01 19:07:33,c.dubois,10.20.2.207,serveur_bi,connexion_reussie,succes
2026-03-01 19:10:55,f.petit,10.20.12.31,scada,connexion_reussie,succes
2026-03-01 19:11:56,svc_batch,10.20.10.222,portail_client,connexion_reussie,succes
2026-03-01 19:12:14,s.leroy,10.20.1.227,api_espace_client,connexion_reussie,succes
2026-03-01 19:12:17,admin.sys,10.20.3.3,portail_client,connexion_reussie,succes
2026-03-01 19:14:13,e.blanc,10.20.1.222,vpn,connexion_reussie,succes
2026-03-01 19:15:51,admin.sys,10.20.0.29,plateforme_data,connexion_reussie,succes
2026-03-01 19:24:41,admin.sys,10.20.10.196,portail_client,connexion_reussie,succes
2026-03-01 19:24:46,m.roux,10.20.11.97,plateforme_data,connexion_reussie,succes
2026-03-01 19:25:24,l.henry,10.20.4.68,api_espace_client,connexion_echouee,echec
2026-03-01 19:26:20,m.roux,10.20.7.21,api_espace_client,connexion_reussie,succes
2026-03-01 19:28:28,n.faure,10.20.7.99,portail_client,connexion_reussie,succes
2026-03-01 19:28:29,c.dubois,10.20.9.89,plateforme_data,connexion_reussie,succes
2026-03-01 19:28:55,admin.sys,10.20.7.236,api_espace_client,connexion_reussie,succes
2026-03-01 19:30:11,a.bernard,10.20.3.169,vpn,connexion_reussie,succes
2026-03-01 19:31:27,f.petit,10.20.5.225,api_espace_client,connexion_reussie,succes
2026-03-01 19:33:21,j.morel,10.20.1.111,active_directory,connexion_echouee,echec
2026-03-01 19:33:28,l.henry,10.20.10.41,scada,connexion_reussie,succes
2026-03-01 19:35:14,s.leroy,10.20.10.103,active_directory,connexion_reussie,succes
2026-03-01 19:36:20,t.robin,10.20.8.104,vpn,connexion_reussie,succes
2026-03-01 19:37:42,n.faure,10.20.0.226,vpn,connexion_echouee,echec
2026-03-01 19:41:14,t.robin,10.20.1.31,scada,connexion_reussie,succes
2026-03-01 19:45:32,prestataire_ext,10.20.4.253,scada,connexion_reussie,succes
2026-03-01 19:46:09,m.roux,10.20.6.220,api_espace_client,connexion_reussie,succes
2026-03-01 19:46:24,a.bernard,10.20.11.236,api_espace_client,connexion_reussie,succes
